,asset,ret,bin
2024-02-27,ITUB4_SA,-0.07652893770956193,-1.0
2024-02-29,ITUB4_SA,-0.043277335179368936,-1.0
2024-03-01,ITUB4_SA,-0.054816950697538,-1.0
2024-03-04,ITUB4_SA,-0.06542956680098844,-1.0
2024-03-06,ITUB4_SA,-0.049415483485710676,-1.0
2024-03-07,ITUB4_SA,-0.03332044378477417,-1.0
2024-03-08,ITUB4_SA,-0.022300240908101454,-1.0
2024-03-11,ITUB4_SA,-0.020972597869811982,-1.0
2024-03-12,ITUB4_SA,-0.054253655146429214,-1.0
2024-03-13,ITUB4_SA,-0.052772970294950206,-1.0
2024-03-15,ITUB4_SA,-0.024830965067241806,-1.0
2024-03-18,ITUB4_SA,-0.031383727048430066,-1.0
2024-03-19,ITUB4_SA,-0.03568156392830646,-1.0
2024-03-20,ITUB4_SA,-0.09201649860732919,-1.0
2024-03-21,ITUB4_SA,-0.030195877071525934,-1.0
2024-03-22,ITUB4_SA,-0.02148991349397611,-1.0
2024-03-26,ITUB4_SA,-0.06384064476631301,-1.0
2024-03-27,ITUB4_SA,-0.07795923399046323,-1.0
2024-03-28,ITUB4_SA,-0.08273517819283205,-1.0
2024-04-01,ITUB4_SA,-0.05538952814857634,-1.0
2024-04-02,ITUB4_SA,-0.06309258574773935,-1.0
2024-04-03,ITUB4_SA,-0.06567926519744527,-1.0
2024-04-04,ITUB4_SA,-0.03977982036197858,-1.0
2024-04-05,ITUB4_SA,-0.034654751901288194,-1.0
2024-04-08,ITUB4_SA,-0.050701997940421184,-1.0
2024-04-09,ITUB4_SA,-0.048670440253503755,-1.0
2024-04-10,ITUB4_SA,-0.04182545773558555,-1.0
2024-04-11,ITUB4_SA,-0.04770316688316745,-1.0
2024-04-12,ITUB4_SA,-0.02693369282827751,-1.0
2024-04-15,ITUB4_SA,-0.01173067998831967,-1.0
2024-04-16,ITUB4_SA,-0.014673222788641582,-1.0
2024-04-18,ITUB4_SA,0.0064964193373655554,1.0
2024-04-19,ITUB4_SA,0.011604078665842898,1.0
2024-04-23,ITUB4_SA,-0.0016830769691756897,-1.0
2024-04-24,ITUB4_SA,0.009703291426805372,1.0
2024-04-25,ITUB4_SA,0.03009215244186758,1.0
2024-04-26,ITUB4_SA,0.016275062048689115,1.0
2024-04-29,ITUB4_SA,0.02233039549269278,1.0
2024-04-30,ITUB4_SA,0.04382102771840457,1.0
2024-05-02,ITUB4_SA,0.02784751860724599,1.0
2024-05-03,ITUB4_SA,0.010305066184850942,1.0
2024-05-06,ITUB4_SA,0.017148730892141195,1.0
2024-05-07,ITUB4_SA,0.0026438208059873514,1.0
2024-05-08,ITUB4_SA,-0.0021667174976893744,-1.0
2024-05-09,ITUB4_SA,0.029369991148756602,1.0
2024-05-10,ITUB4_SA,0.01585031360483935,1.0
2024-05-13,ITUB4_SA,0.010577938402613452,1.0
2024-05-14,ITUB4_SA,0.010259473161063681,1.0
2024-05-15,ITUB4_SA,0.019044851181585054,1.0
2024-05-16,ITUB4_SA,0.016341808727796003,1.0
2024-05-20,ITUB4_SA,0.029153459127810644,1.0
2024-05-21,ITUB4_SA,0.04578901349113562,1.0
2024-05-22,ITUB4_SA,0.05724970827054099,1.0
2024-05-23,ITUB4_SA,0.07494091771768363,1.0
2024-05-24,ITUB4_SA,0.08477026206610061,1.0
2024-05-27,ITUB4_SA,0.08693980207817242,1.0
2024-05-28,ITUB4_SA,0.09119461828739439,1.0
2024-05-29,ITUB4_SA,0.09402407030004767,1.0
2024-05-31,ITUB4_SA,0.11083443148688299,1.0
2024-06-03,ITUB4_SA,0.10595831423144908,1.0
2024-06-04,ITUB4_SA,0.09794953060978928,1.0
2024-06-05,ITUB4_SA,0.1042027374611767,1.0
2024-06-06,ITUB4_SA,0.05549926904661606,1.0
2024-06-07,ITUB4_SA,0.09858315868753675,1.0
2024-06-10,ITUB4_SA,0.10415353032624508,1.0
2024-06-11,ITUB4_SA,0.10245281536107131,1.0
2024-06-12,ITUB4_SA,0.0968392890960823,1.0
2024-06-13,ITUB4_SA,0.1052162364042506,1.0
2024-06-14,ITUB4_SA,0.09429855711521595,1.0
2024-06-17,ITUB4_SA,0.09472087249837213,1.0
2024-06-19,ITUB4_SA,0.11766018171996828,1.0
2024-06-20,ITUB4_SA,0.1253653924154583,1.0
2024-06-21,ITUB4_SA,0.11756427006801573,1.0
2024-06-24,ITUB4_SA,0.1016680747245915,1.0
2024-06-25,ITUB4_SA,0.09827205744553447,1.0
2024-06-26,ITUB4_SA,0.10030716805130391,1.0
2024-06-27,ITUB4_SA,0.09827205744553447,1.0
2024-06-28,ITUB4_SA,0.09928854088893879,1.0
2024-07-01,ITUB4_SA,0.10448335719924451,1.0
2024-07-02,ITUB4_SA,0.09027997521087028,1.0
2024-07-03,ITUB4_SA,0.11043861095317675,1.0
2024-07-04,ITUB4_SA,0.10875132625413375,1.0
2024-07-08,ITUB4_SA,0.1101007777966514,1.0
2024-07-09,ITUB4_SA,0.10238687067254859,1.0
2024-07-10,ITUB4_SA,0.09085223692032662,1.0
2024-07-11,ITUB4_SA,0.08436877227773398,1.0
2024-07-12,ITUB4_SA,0.0905260481752641,1.0
2024-07-15,ITUB4_SA,0.08630575453529254,1.0
2024-07-16,ITUB4_SA,0.09704948576989447,1.0
2024-07-17,ITUB4_SA,0.08516713148130939,1.0
2024-07-18,ITUB4_SA,0.09027380589541356,1.0
2024-07-19,ITUB4_SA,0.08199971190990252,1.0
2024-07-23,ITUB4_SA,0.08421501682273758,1.0
2024-07-24,ITUB4_SA,0.08580285827311607,1.0
2024-07-25,ITUB4_SA,0.0905944925575295,1.0
2024-07-26,ITUB4_SA,0.08263157043155456,1.0
2024-07-29,ITUB4_SA,0.07478432587670536,1.0
2024-07-30,ITUB4_SA,0.07885064869013325,1.0
2024-07-31,ITUB4_SA,0.07700739305093895,1.0
2024-08-01,ITUB4_SA,0.09289795741089835,1.0
2024-08-02,ITUB4_SA,0.10682876662469343,1.0
2024-08-06,ITUB4_SA,0.10005934492386492,1.0
2024-08-07,ITUB4_SA,0.09712765474340057,1.0
2024-08-08,ITUB4_SA,0.10104025464407251,1.0
2024-08-09,ITUB4_SA,0.018705432228931285,1.0
2024-08-12,ITUB4_SA,0.02393580216658253,1.0
2024-08-13,ITUB4_SA,0.001691828768889625,1.0
2024-08-14,ITUB4_SA,-0.0404530991144868,-1.0
2024-08-15,ITUB4_SA,-0.05030234229794195,-1.0
2024-08-16,ITUB4_SA,-0.04942626623835733,-1.0
2024-08-19,ITUB4_SA,-0.04908131666507176,-1.0
2024-08-20,ITUB4_SA,-0.04514232152442754,-1.0
2024-08-21,ITUB4_SA,-0.04699123514672632,-1.0
2024-08-22,ITUB4_SA,-0.03625062819846436,-1.0
2024-08-23,ITUB4_SA,-0.024146832764790682,-1.0
2024-08-26,ITUB4_SA,-0.031251396654286556,-1.0
2024-08-27,ITUB4_SA,-0.03065645833392905,-1.0
2024-08-28,ITUB4_SA,-0.04521123597485022,-1.0
2024-08-29,ITUB4_SA,-0.025888371693559398,-1.0
2024-08-30,ITUB4_SA,-0.029978784142380643,-1.0
2024-09-02,ITUB4_SA,-0.010275010944059804,-1.0
2024-09-03,ITUB4_SA,-0.03642344597430702,-1.0
2024-09-04,ITUB4_SA,-0.04585781319931781,-1.0
2024-09-05,ITUB4_SA,-0.05815342312206029,-1.0
2024-09-06,ITUB4_SA,-0.04989376763450015,-1.0
2024-09-09,ITUB4_SA,-0.04635679242148838,-1.0
2024-09-11,ITUB4_SA,-0.024130638124624793,-1.0
2024-09-12,ITUB4_SA,-0.027765804647261083,-1.0
2024-09-13,ITUB4_SA,-0.04407652236521753,-1.0
2024-09-17,ITUB4_SA,-0.05186970663691881,-1.0
2024-09-18,ITUB4_SA,-0.05139086949149252,-1.0
2024-09-19,ITUB4_SA,-0.05155462747914652,-1.0
2024-09-20,ITUB4_SA,-0.04441740079306655,-1.0
2024-09-23,ITUB4_SA,-0.030112208193638912,-1.0
2024-09-25,ITUB4_SA,-0.055755404874963665,-1.0
2024-09-26,ITUB4_SA,-0.06788981705972041,-1.0
2024-09-27,ITUB4_SA,-0.05373988569829369,-1.0
2024-09-30,ITUB4_SA,-0.060269253579836035,-1.0
2024-10-01,ITUB4_SA,-0.07897268730592755,-1.0
2024-10-02,ITUB4_SA,-0.08688555501784445,-1.0
2024-10-03,ITUB4_SA,-0.07710669129762893,-1.0
2024-10-04,ITUB4_SA,-0.06863402372314742,-1.0
2024-10-07,ITUB4_SA,-0.06903278085584419,-1.0
2024-10-08,ITUB4_SA,-0.05474065053417643,-1.0
2024-10-09,ITUB4_SA,-0.0566507606717237,-1.0
2024-10-10,ITUB4_SA,-0.05719754295702484,-1.0
2024-10-11,ITUB4_SA,-0.03726226579294978,-1.0
2024-10-14,ITUB4_SA,-0.034060341751990464,-1.0
2024-10-15,ITUB4_SA,-0.06881693277677059,-1.0
2024-10-16,ITUB4_SA,-0.07534950018792386,-1.0
2024-10-17,ITUB4_SA,-0.08726735987399581,-1.0
2024-10-18,ITUB4_SA,-0.08679578053176973,-1.0
2024-10-21,ITUB4_SA,-0.10831334522936098,-1.0
2024-10-22,ITUB4_SA,-0.10983489647837219,-1.0
2024-10-23,ITUB4_SA,-0.0911925633556725,-1.0
2024-10-24,ITUB4_SA,-0.09933872462153837,-1.0
2024-10-25,ITUB4_SA,-0.08913301141729635,-1.0
2024-10-28,ITUB4_SA,-0.10009496218862013,-1.0
2024-10-29,ITUB4_SA,-0.09042141326752573,-1.0
2024-10-30,ITUB4_SA,-0.08784095439308126,-1.0
2024-10-31,ITUB4_SA,-0.10627630673633803,-1.0
2024-11-01,ITUB4_SA,-0.10133797650097454,-1.0
2024-11-04,ITUB4_SA,-0.08907588059543581,-1.0
2024-11-05,ITUB4_SA,-0.10071573315065319,-1.0
2024-11-06,ITUB4_SA,-0.11149015858606148,-1.0
2024-11-07,ITUB4_SA,-0.1012938887214685,-1.0
2024-11-08,ITUB4_SA,-0.10825465585745753,-1.0
2024-11-11,ITUB4_SA,-0.10927024729967716,-1.0
2024-11-12,ITUB4_SA,-0.10401987633336152,-1.0
2024-11-13,ITUB4_SA,-0.10497867116852455,-1.0
2024-11-14,ITUB4_SA,-0.10237827728014004,-1.0
2024-11-18,ITUB4_SA,-0.12133708616961858,-1.0
2024-11-19,ITUB4_SA,-0.10169004686366512,-1.0
2024-11-21,ITUB4_SA,-0.11384482706569898,-1.0
2024-11-22,ITUB4_SA,-0.11644259739551077,-1.0
2024-11-26,ITUB4_SA,-0.09978629671825545,-1.0
2024-11-27,ITUB4_SA,-0.11096918127413391,-1.0
2024-11-28,ITUB4_SA,0.027368813514307977,1.0
2024-11-29,ITUB4_SA,0.05500148050714704,1.0
2024-12-02,ITUB4_SA,0.06326900813413494,1.0
2024-12-03,ITUB4_SA,0.04176466651517918,1.0
2024-12-04,ITUB4_SA,0.03910039727027015,1.0
2024-12-05,ITUB4_SA,0.03275116246386611,1.0
2024-12-06,ITUB4_SA,0.056081751826623005,1.0
2024-12-09,ITUB4_SA,0.04325059419877397,1.0
2024-12-10,ITUB4_SA,0.04054645086598185,1.0
2024-12-11,ITUB4_SA,0.041369373323872916,1.0
2024-12-12,ITUB4_SA,0.038391994428413456,1.0
2024-12-13,ITUB4_SA,0.05761583642660506,1.0
2024-12-16,ITUB4_SA,0.09770292546299708,1.0
2024-12-17,ITUB4_SA,0.09404730079737278,1.0
2024-12-18,ITUB4_SA,0.12393133303960835,1.0
2024-12-19,ITUB4_SA,0.10773139094541939,1.0
2024-12-20,ITUB4_SA,0.09207521495778748,1.0
2024-12-23,ITUB4_SA,0.1229528725233422,1.0
2024-12-26,ITUB4_SA,0.11959346668892512,1.0
2024-12-27,ITUB4_SA,0.1269661584252626,1.0
2024-12-30,ITUB4_SA,0.11707220855420375,1.0
2025-01-02,ITUB4_SA,0.11638242850063785,1.0
2025-01-03,ITUB4_SA,0.1167000674897174,1.0
2025-01-06,ITUB4_SA,0.09050404440221937,1.0
2025-01-07,ITUB4_SA,0.08073131846876236,1.0
2025-01-08,ITUB4_SA,0.10325456194669758,1.0
2025-01-09,ITUB4_SA,0.11020281673625454,1.0
2025-01-10,ITUB4_SA,0.1376695416181981,1.0
2025-01-13,ITUB4_SA,0.11130076493167063,1.0
2025-01-15,ITUB4_SA,0.11679886602831568,1.0
2025-01-16,ITUB4_SA,0.1539070436932921,1.0
2025-01-17,ITUB4_SA,0.14570280098152355,1.0
2025-01-20,ITUB4_SA,0.14092948882719036,1.0
2025-01-21,ITUB4_SA,0.13848946177279453,1.0
2025-01-22,ITUB4_SA,0.13656838524867165,1.0
2025-01-23,ITUB4_SA,0.13901319084411368,1.0
2025-01-24,ITUB4_SA,0.1418205045070211,1.0
2025-01-27,ITUB4_SA,0.11373330077322241,1.0
2025-01-28,ITUB4_SA,0.11311214371306444,1.0
2025-01-29,ITUB4_SA,0.10051298738226522,1.0
2025-01-30,ITUB4_SA,0.06482547736305411,1.0
2025-01-31,ITUB4_SA,0.0720155335138255,1.0
2025-02-03,ITUB4_SA,0.08236152980966449,1.0
2025-02-04,ITUB4_SA,0.09772413659125379,1.0
2025-02-05,ITUB4_SA,0.05323859784596441,1.0
2025-02-06,ITUB4_SA,0.05341466861734334,1.0
2025-02-07,ITUB4_SA,0.0615189661747102,1.0
2025-02-10,ITUB4_SA,0.0692424118214574,1.0
2025-02-11,ITUB4_SA,0.05380502087423644,1.0
2025-02-12,ITUB4_SA,0.08931229647518224,1.0
2025-02-13,ITUB4_SA,0.10123558341415628,1.0
2025-02-14,ITUB4_SA,0.08633495750731046,1.0
2025-02-17,ITUB4_SA,0.0824967607863123,1.0
2025-02-18,ITUB4_SA,0.08630084703656538,1.0
2025-02-19,ITUB4_SA,0.11796851212667447,1.0
2025-02-20,ITUB4_SA,0.12103576800794857,1.0
2025-02-21,ITUB4_SA,0.12446407701741347,1.0
2025-02-24,ITUB4_SA,0.13068801731228663,1.0
2025-02-25,ITUB4_SA,0.11932980687568406,1.0
2025-02-26,ITUB4_SA,0.12206228440046041,1.0
2025-02-28,ITUB4_SA,0.11577019865124338,1.0
2025-03-05,ITUB4_SA,0.13424887083348302,1.0
2025-03-06,ITUB4_SA,0.1321521273159918,1.0
2025-03-07,ITUB4_SA,0.12729010037283306,1.0
2025-03-10,ITUB4_SA,0.11735062208276292,1.0
2025-03-11,ITUB4_SA,0.12729010037283306,1.0
2025-03-12,ITUB4_SA,0.12384284196561302,1.0
2025-03-13,ITUB4_SA,0.12910269962738585,1.0
2025-03-14,ITUB4_SA,0.12243205613389385,1.0
2025-03-17,ITUB4_SA,0.16005568929682346,1.0
2025-03-18,ITUB4_SA,0.15385205796551782,1.0
2025-03-19,ITUB4_SA,0.15100118536746399,1.0
2025-03-20,ITUB4_SA,0.16176505984832845,1.0
2025-03-21,ITUB4_SA,0.1592355785509767,1.0
2025-03-25,ITUB4_SA,0.14887262364520026,1.0
2025-03-26,ITUB4_SA,0.1614030633866932,1.0
2025-03-27,ITUB4_SA,0.1599571740257495,1.0
2025-03-28,ITUB4_SA,0.11359486662440044,1.0
2025-03-31,ITUB4_SA,0.11460273382146458,1.0
2025-04-03,ITUB4_SA,0.11291839684946248,1.0
2025-04-04,ITUB4_SA,0.11592809422462547,1.0
2025-04-07,ITUB4_SA,0.11378226250391421,1.0
2025-04-09,ITUB4_SA,0.10981745952166078,1.0
2025-04-10,ITUB4_SA,0.1055293917812874,1.0
2025-04-11,ITUB4_SA,0.10877065392062546,1.0
2025-04-14,ITUB4_SA,0.1005260282466951,1.0
2025-04-15,ITUB4_SA,0.13770563984436368,1.0
2025-04-16,ITUB4_SA,0.1394457596435037,1.0
2025-04-17,ITUB4_SA,0.13735817819416085,1.0
2025-04-22,ITUB4_SA,0.11555774329420387,1.0
2025-04-23,ITUB4_SA,0.10585848378178486,1.0
2025-04-24,ITUB4_SA,0.06286339954360454,1.0
2025-04-25,ITUB4_SA,0.08698925344547903,1.0
2025-04-28,ITUB4_SA,0.056150864516400834,1.0
2025-04-29,ITUB4_SA,0.04003253050287792,1.0
2025-04-30,ITUB4_SA,0.02983511640211245,1.0
2025-05-02,ITUB4_SA,0.051873978163976764,1.0
2025-05-05,ITUB4_SA,0.07575613409199544,1.0
2025-05-06,ITUB4_SA,0.0725986084223802,1.0
2025-05-07,ITUB4_SA,0.08720232473081113,1.0
2025-05-08,ITUB4_SA,0.07915567120463485,1.0
2025-05-09,ITUB4_SA,0.010224783209594523,1.0
2025-05-12,ITUB4_SA,0.028501971871139453,1.0
2025-05-13,ITUB4_SA,-0.005093728237101858,-1.0
2025-05-14,ITUB4_SA,-0.042215621554463234,-1.0
2025-05-15,ITUB4_SA,-0.06270040939235644,-1.0
2025-05-16,ITUB4_SA,-0.06974000502167144,-1.0
2025-05-19,ITUB4_SA,-0.0774947889459553,-1.0
2025-05-20,ITUB4_SA,-0.0718065002496493,-1.0
2025-05-21,ITUB4_SA,-0.03849639527119442,-1.0
2025-05-22,ITUB4_SA,-0.0494075546562498,-1.0
2025-05-23,ITUB4_SA,-0.04976740333478358,-1.0
2025-05-26,ITUB4_SA,-0.06460673287848284,-1.0
2025-05-27,ITUB4_SA,-0.061631066737668605,-1.0
2025-05-28,ITUB4_SA,-0.06275516850237384,-1.0
2025-05-29,ITUB4_SA,-0.05121349179562329,-1.0
2025-05-30,ITUB4_SA,-0.06966464531768024,-1.0
2025-06-02,ITUB4_SA,-0.05765863333807075,-1.0
2025-06-03,ITUB4_SA,-0.04369767734552166,-1.0
2025-06-04,ITUB4_SA,-0.038907433081442955,-1.0
2025-06-05,ITUB4_SA,-0.03293441426816901,-1.0
2025-06-06,ITUB4_SA,-0.02509530856982023,-1.0
2025-06-09,ITUB4_SA,-0.009177899056322159,-1.0
2025-06-10,ITUB4_SA,0.00487306057482062,1.0
2025-06-11,ITUB4_SA,0.013378709852323478,1.0
2025-06-12,ITUB4_SA,0.012463792579984645,1.0
2025-06-13,ITUB4_SA,0.031145391870440298,1.0
2025-06-16,ITUB4_SA,0.03359449320039731,1.0
2025-06-17,ITUB4_SA,0.017730776995928732,1.0
2025-06-18,ITUB4_SA,0.022451133608918816,1.0
2025-06-20,ITUB4_SA,0.024202076976964637,1.0
2025-06-23,ITUB4_SA,0.03383530974489091,1.0
2025-06-24,ITUB4_SA,-0.014797741616836668,-1.0
2025-06-25,ITUB4_SA,0.0037995143200957315,1.0
2025-06-26,ITUB4_SA,0.012377310714206446,1.0
2025-06-27,ITUB4_SA,0.041917372144347764,1.0
2025-06-30,ITUB4_SA,0.017545781134417737,1.0
2025-07-01,ITUB4_SA,0.006140234648604137,1.0
2025-07-02,ITUB4_SA,0.031362697875307655,1.0
2025-07-03,ITUB4_SA,0.027369908900057638,1.0
2025-07-07,ITUB4_SA,0.052766206216060096,1.0
2025-07-08,ITUB4_SA,0.037356925535734886,1.0
2025-07-09,ITUB4_SA,0.05014863480655074,1.0
2025-07-10,ITUB4_SA,0.08781564744289261,1.0
2025-07-11,ITUB4_SA,0.10898157335123249,1.0
2025-07-14,ITUB4_SA,0.10567511778774197,1.0
2025-07-15,ITUB4_SA,0.0923626363329364,1.0
2025-07-16,ITUB4_SA,0.08794733916932684,1.0
2025-07-17,ITUB4_SA,0.07378525166797734,1.0
2025-07-18,ITUB4_SA,0.07726037758649973,1.0
2025-07-21,ITUB4_SA,0.0824732359288387,1.0
2025-07-22,ITUB4_SA,0.11984258251736213,1.0
2025-07-23,ITUB4_SA,0.09779166887111312,1.0
2025-07-24,ITUB4_SA,0.11792595001479489,1.0
2025-07-25,ITUB4_SA,0.11316342420865433,1.0
2025-07-28,ITUB4_SA,0.12393712037124427,1.0
2025-07-29,ITUB4_SA,0.11745368939813616,1.0
2025-07-30,ITUB4_SA,0.11760728562658751,1.0
2025-07-31,ITUB4_SA,0.11474644038839288,1.0
2025-08-01,ITUB4_SA,0.11262625624123879,1.0
2025-08-04,ITUB4_SA,0.1097680378924133,1.0
2025-08-05,ITUB4_SA,0.10584940549489708,1.0
2025-08-06,ITUB4_SA,0.07243916148226104,1.0
2025-08-07,ITUB4_SA,0.042237060485233124,1.0
2025-08-08,ITUB4_SA,0.042842132745785966,1.0
2025-08-11,ITUB4_SA,0.02447058227894705,1.0
2025-08-12,ITUB4_SA,-0.012216977617051317,-1.0
2025-08-13,ITUB4_SA,-0.000899125924406774,-1.0
2025-08-14,ITUB4_SA,-0.0011827256412708653,-1.0
2025-08-15,ITUB4_SA,0.0012018077549020845,1.0
2025-08-18,ITUB4_SA,-0.0019421380254388554,-1.0
2025-08-19,ITUB4_SA,0.03233588995293868,1.0
2025-08-21,ITUB4_SA,0.028156005830815234,1.0
2025-08-22,ITUB4_SA,0.003587883732307562,1.0
2025-08-25,ITUB4_SA,0.02674089410559355,1.0
2025-08-26,ITUB4_SA,0.02393587773101391,1.0
2025-08-27,ITUB4_SA,0.01529700027350378,1.0
2025-08-28,ITUB4_SA,-0.006135848967192659,-1.0
2025-08-29,ITUB4_SA,-0.011051194442863288,-1.0
2025-09-01,ITUB4_SA,-0.010641109588293007,-1.0
2025-09-02,ITUB4_SA,0.009900031062850534,1.0
2025-09-03,ITUB4_SA,0.04148657513440246,1.0
2025-09-04,ITUB4_SA,0.03605049478833977,1.0
2025-09-05,ITUB4_SA,0.028618975234276922,1.0
2025-09-08,ITUB4_SA,0.05070883745499488,1.0
2025-09-09,ITUB4_SA,0.05669648443649655,1.0
2025-09-10,ITUB4_SA,0.06035141680191969,1.0
2025-09-11,ITUB4_SA,0.058395838927420396,1.0
2025-09-12,ITUB4_SA,0.07560592009112299,1.0
2025-09-15,ITUB4_SA,0.06516826073335436,1.0
2025-09-16,ITUB4_SA,0.0885776020147917,1.0
2025-09-17,ITUB4_SA,0.04880974094829438,1.0
2025-09-18,ITUB4_SA,0.05160784521285189,1.0
2025-09-19,ITUB4_SA,0.04196238274875719,1.0
2025-09-22,ITUB4_SA,0.04933043235935908,1.0
2025-09-23,ITUB4_SA,0.027812777316169157,1.0
2025-09-24,ITUB4_SA,0.028250844451913837,1.0
2025-09-25,ITUB4_SA,0.039656043552316556,1.0
2025-09-26,ITUB4_SA,0.03066561055137762,1.0
2025-09-29,ITUB4_SA,0.027151496499864036,1.0
2025-09-30,ITUB4_SA,0.04650002732024072,1.0
2025-10-01,ITUB4_SA,0.062013360961444164,1.0
2025-10-02,ITUB4_SA,0.09830308748558059,1.0
2025-10-03,ITUB4_SA,0.08181145376562227,1.0
2025-10-06,ITUB4_SA,0.10295567531577454,1.0
2025-10-07,ITUB4_SA,0.10945534598559603,1.0
2025-10-08,ITUB4_SA,0.10737000124509999,1.0
2025-10-09,ITUB4_SA,0.10915685038877743,1.0
2025-10-10,ITUB4_SA,0.11035192435358021,1.0
2025-10-13,ITUB4_SA,0.10588497484527948,1.0
2025-10-14,ITUB4_SA,0.10116048946109912,1.0
2025-10-16,ITUB4_SA,0.10381326847057415,1.0
2025-10-17,ITUB4_SA,0.09998560653191868,1.0
2025-10-20,ITUB4_SA,0.10735877201349431,1.0
2025-10-21,ITUB4_SA,0.10208028400014446,1.0
2025-10-22,ITUB4_SA,0.09311592710628047,1.0
2025-10-23,ITUB4_SA,0.09397676423599122,1.0
2025-10-24,ITUB4_SA,0.09541503920683891,1.0
2025-10-27,ITUB4_SA,0.1018722425539278,1.0
2025-10-28,ITUB4_SA,0.09814997943931636,1.0
2025-10-29,ITUB4_SA,0.10060274321219698,1.0
2025-10-30,ITUB4_SA,0.10200356372899977,1.0
2025-10-31,ITUB4_SA,0.09781223139877171,1.0
2025-11-03,ITUB4_SA,0.08008368510701325,1.0
2025-11-04,ITUB4_SA,0.08987275940992379,1.0
2025-11-05,ITUB4_SA,0.06787428809687523,1.0
2025-11-07,ITUB4_SA,0.0811907032440351,1.0
2025-11-10,ITUB4_SA,0.06427000104854774,1.0
2025-11-11,ITUB4_SA,0.0356698713263488,1.0
2025-11-12,ITUB4_SA,0.07147393583104877,1.0
2025-11-13,ITUB4_SA,0.07639750445632809,1.0
2025-11-14,ITUB4_SA,0.06329711752797706,1.0
2025-11-17,ITUB4_SA,0.06958987616034262,1.0
2025-11-18,ITUB4_SA,0.08606763924186756,1.0
2025-11-19,ITUB4_SA,0.08603119072120569,1.0
2025-11-21,ITUB4_SA,0.08960012238282844,1.0
2025-11-24,ITUB4_SA,0.08684928895720656,1.0
2025-11-25,ITUB4_SA,0.08439833786831907,1.0
2025-11-26,ITUB4_SA,0.11175021079667191,1.0
2025-11-27,ITUB4_SA,0.11557366863760499,1.0
2025-11-28,ITUB4_SA,0.09065808173445289,1.0
2025-12-01,ITUB4_SA,0.09917061313461839,1.0
2025-12-02,ITUB4_SA,0.11160174681256874,1.0
2025-12-04,ITUB4_SA,0.09721773700497582,1.0
2025-12-05,ITUB4_SA,0.10023641672212213,1.0
2025-12-08,ITUB4_SA,0.09492875160478342,1.0
2025-12-09,ITUB4_SA,0.09731100733182818,1.0
2025-12-10,ITUB4_SA,0.0887422493787915,1.0
2025-12-11,ITUB4_SA,0.08957128386554714,1.0
2025-12-12,ITUB4_SA,0.11652348455812289,1.0
2025-12-15,ITUB4_SA,0.0999250502520923,1.0
2025-12-16,ITUB4_SA,0.09206497783039147,1.0
2025-12-17,ITUB4_SA,0.10187329379647925,1.0
2025-12-18,ITUB4_SA,0.09624727057893656,1.0
2025-12-19,ITUB4_SA,0.12301988605562242,1.0
2025-12-22,ITUB4_SA,0.12075172093176723,1.0
2025-12-23,ITUB4_SA,0.10265717248756756,1.0
2025-12-29,ITUB4_SA,0.10569464449338817,1.0
2025-12-30,ITUB4_SA,0.09864848158078376,1.0
2026-01-02,ITUB4_SA,0.10038305380691082,1.0
2026-01-05,ITUB4_SA,0.09692852201167601,1.0
2026-01-06,ITUB4_SA,0.0903404855578136,1.0
2026-01-07,ITUB4_SA,0.09562569610403382,1.0
2026-01-08,ITUB4_SA,0.09115948644820948,1.0
2026-01-09,ITUB4_SA,0.09335012094736483,1.0
2026-01-12,ITUB4_SA,0.09090908195247982,1.0
2026-01-13,ITUB4_SA,0.09982136922318063,1.0
2026-01-14,ITUB4_SA,0.0878786530096578,1.0
2026-01-15,ITUB4_SA,0.09088652658786822,1.0
2026-01-16,ITUB4_SA,0.08760413979824344,1.0
2026-01-19,ITUB4_SA,0.08925415754910504,1.0
2026-01-20,ITUB4_SA,0.09143300843246571,1.0
2026-01-21,ITUB4_SA,0.11207115645580146,1.0
2026-01-22,ITUB4_SA,0.14646555278246032,1.0
2026-01-23,ITUB4_SA,-0.014797732003834718,-1.0
2026-01-26,ITUB4_SA,-0.014941552385627999,-1.0
2026-01-27,ITUB4_SA,-0.06619980438520201,-1.0
2026-01-28,ITUB4_SA,-0.09742364113754765,-1.0
2026-01-29,ITUB4_SA,-0.09042817092103306,-1.0
2026-01-30,ITUB4_SA,-0.03574124549752078,-1.0
2026-02-02,ITUB4_SA,-0.03601204775565947,-1.0
2026-02-03,ITUB4_SA,-0.05303524033909912,-1.0
2026-02-04,ITUB4_SA,-0.016479634483185457,-1.0
2026-02-05,ITUB4_SA,-0.036590250369003985,-1.0
2026-02-06,ITUB4_SA,-0.02912945394273936,-1.0
2026-02-09,ITUB4_SA,-0.04439676689658634,-1.0
2026-02-10,ITUB4_SA,-0.039898777171948674,-1.0
2026-02-11,ITUB4_SA,-0.1432765506821928,-1.0
2026-02-12,ITUB4_SA,-0.026694240847657702,-1.0
2026-02-13,ITUB4_SA,-0.00634501731821091,-1.0
2026-02-18,ITUB4_SA,-0.0121619894594579,-1.0
2026-02-19,ITUB4_SA,-0.02729728898367645,-1.0
2026-02-20,ITUB4_SA,-0.148699155527253,-1.0
2026-02-23,ITUB4_SA,-0.04238865144431381,-1.0
